,article_id,people,orgs,potential_startups,matched_title
3561,3561,"['Juni Learning', 'Vivian Shen', 'Shen', 'Juni Learning', 'Ruby Lee', 'Juni Learning', 'Andrew Geant', 'Geant', 'Mike Weishuhn', 'Wyzant']","['Shen', 'Shen', 'ARR', 'ARR', 'Princeton']","['Shen', 'Shen', 'ARR', 'ARR', 'Princeton']",0
3562,3562,"['Berbix', 'Mayfield', 'Fika Ventures', 'Berbix', 'Steve Kirkham', 'Eric Levine']","['Airbnb Trust and Safety', 'Initialized Capital', 'Combinator', 'Berbix', 'Family Independence Initiative', 'Berbix']","['Berbix', 'Berbix']",1
3563,3563,"['Fondeadora', 'Scott Belsky', 'Norman Müller', 'Fondeadora', 'Kickstarter', 'Müller', 'René Serrano', 'Fondeadora', 'Müller', 'Müller', 'Müller']","['Gradient Ventures', 'Google', 'Combinator', 'Fintech Collective and Ignia', 'Fondeadora', 'Mastercard', 'UX', 'UI', 'Fondeadora']","['Fondeadora', 'Fondeadora']",1
3564,3564,"['Tesla', 'Alex TaiSOPA', 'Xpeng']","['Xpeng Inc.', 'EVs', 'New York Stock Exchange', 'Alibaba', 'Xiaomi Corp', 'Li Auto', 'WM Motor', 'Xpeng or Xiaopeng Motors', 'Getty Images ) Xpeng', 'G3 SUV', 'G3', 'Tesla Model']","['Xpeng Inc.', 'EVs', 'New York Stock Exchange', 'Alibaba', 'Xiaomi Corp', 'Li Auto', 'WM Motor', 'Xpeng or Xiaopeng Motors', 'Getty Images ) Xpeng', 'G3 SUV', 'G3', 'Tesla Model']",0
3565,3565,"['Monique Idlett-Mosley', 'Jeff Morris', 'Sydney Thomas', 'Curtis Rodgers', 'Anne Gifford', 'Konstantine Buhler', 'Hannah Webb']","['Digital Startup Alley', 'Tusk VC', 'Sequoia Capital', 'Findster Technologies', 'Digital Start Up Alley', 'NYC', 'Disrupt Digital Startup Alley Package']","['Digital Startup Alley', 'Tusk VC', 'Sequoia Capital', 'Findster Technologies', 'Digital Start Up Alley', 'NYC', 'Disrupt Digital Startup Alley Package']",0
3566,3566,"['Andrea Fryrear', 'Andrea Fryrear']","['AgileSherpas', 'MVC', 'MVC', 'MVC', 'MVC']","['AgileSherpas', 'MVC', 'MVC', 'MVC', 'MVC']",0
3567,3567,"['Jeff Johnson', 'Karin Maake']","['Goodyear', 'Innovation Lab.', 'CrunchMatch']","['Goodyear', 'Innovation Lab.', 'CrunchMatch']",0
3568,3568,"['Alexa von Tobel', 'Tobel', 'Von Tobel', 'Von Tobel', 'Tobel', 'Tobel', 'Tobel', 'Tobel', 'Tobel']","['LearnVest', 'Inspired Capital', 'Lehman Brothers', 'Extra Crunch Live', 'Northwestern Mutual', 'LearnVest', 'Harvard Business School']","['LearnVest', 'Inspired Capital', 'Lehman Brothers', 'Extra Crunch Live', 'Northwestern Mutual', 'LearnVest', 'Harvard Business School']",0
3569,3569,"['George Floyd', 'Black', 'Michael Seibel', 'Seibel', 'Reham Fagiri', 'Songe', 'Black']","['Combinator', 'Twitch )', 'Autodesk', 'AptDeco', 'Squire', 'Digital Startup Alley Exhibitor Package', 'CrunchMatch', 'CrunchMatch']","['Combinator', 'Twitch )', 'Autodesk', 'AptDeco', 'Squire', 'Digital Startup Alley Exhibitor Package', 'CrunchMatch', 'CrunchMatch']",0
3570,3570,"['Harbor', 'Harbor', 'Dan Kessler', 'Dan Kessler', 'Kessler', 'Eduardo Fonseca', 'Dan', 'Alice Hill', 'Juliette Kayyem']","['CNBC', 'NOAA', 'FEMA', 'USGS', 'CTO of GoodRx', 'FEMA Brock Long', 'Council', 'Kennedy School of Government', 'CNN', 'DHS']","['CNBC', 'NOAA', 'FEMA', 'USGS', 'CTO of GoodRx', 'FEMA Brock Long', 'Council', 'Kennedy School of Government', 'CNN', 'DHS']",0
3571,3571,['Felicia Jackson'],"['Startup Battlefield', 'Wild Card', 'Digital Startup Alley Package', 'Digital Startup Alley', 'Startup Battlefield', 'Startup Battlefield', 'Digital Startup Alley Package', 'Startup Battlefield', 'RecordGram', 'Wild Card', 'Battlefield']","['Startup Battlefield', 'Startup Battlefield', 'Startup Battlefield', 'Startup Battlefield', 'Battlefield']",1
3572,3572,"['Elizabeth Kinsey', 'Slack']","['Bear Douglas Contributor Share on Twitter Bear Douglas', 'Elizabeth Kinsey Contributor Share', 'Slack Platform Community']","['Bear Douglas Contributor Share on Twitter Bear Douglas', 'Elizabeth Kinsey Contributor Share', 'Slack Platform Community']",0
3573,3573,"['Hipcamp', 'Alyssa Ravasio', 'Hipcamp', 'Hipcamp', 'Ravasio', 'Hipcamp', 'Hipcamp', 'Youcamp', 'Hipcamp', 'Youcamp', 'Hipcamp', 'Youcamp', 'James Woodford', 'Youcamp', 'Youcamp', 'Ravasio', 'Hipcamp', 'Hipcamp', 'Hipcamp', 'Hipcamp', 'Hipcamp', 'Andreessen Horowitz', 'Benchmark', 'Marcy Ventures', 'Shawn Carter', 'Will Smith']","['CDC', 'Southern Hemisphere', 'Dreamers Fund', 'The New Yorker']","['CDC', 'Southern Hemisphere', 'Dreamers Fund', 'The New Yorker']",0
3574,3574,"['Warby Parker', 'T. Rowe Price', 'Baillie Gifford', 'Warby Parker', 'Warby', 'Warby Parker', 'Warby', 'Warby', 'Warby Parker']","['Capital Partners', 'Durable Capital Partners', 'Durable Capital Partners', 'D1 Capital', 'Optical Lab', 'Warby Parker OD']","['Capital Partners', 'Durable Capital Partners', 'Durable Capital Partners', 'D1 Capital', 'Optical Lab', 'Warby Parker OD']",0
3575,3575,"['Nick Jordan', 'Narrative', 'Crunchbase', 'MathCapital']","['Data Streams Marketplace', 'Narrative This', 'G20 Ventures', 'Glasswing Ventures', 'Revel Partners', 'Tuhaye Venture Partners', 'XSeed Capital']","['Data Streams Marketplace', 'Narrative This', 'G20 Ventures', 'Glasswing Ventures', 'Revel Partners', 'Tuhaye Venture Partners', 'XSeed Capital']",0
3576,3576,"['Eileen Burbidge', 'Simon Vans-Colina', 'Burbidge', 'Jamie Campbell', 'Campbell', 'Vans-Colina', 'Anthony Mann', 'Fronted', 'Campbell', 'Fronted', 'Campbell']","['Passion Capital', 'Passion Capital', 'Fronted', 'Passion Capital', 'Passion Capital', 'Apple', 'FCA']","['Passion Capital', 'Passion Capital', 'Fronted', 'Passion Capital', 'Passion Capital']",1
3577,3577,"['Ioanna Angelidaki', 'John Tsioris', 'Niklas Ostberg', 'Tsioris', 'Jabbar', 'Apostolos Apostolakis']","['InstaShop', 'Delivery Hero', 'InstaShop', 'InstaShop', 'MENA', 'Instacart', 'InstaShop', 'Instacart', 'DeliveryHero', 'TechCrunch', 'MENA', 'Delivery Hero', 'Delivery Hero', 'InstaShop', 'MENA', 'Microsoft', 'Samsung', 'Innoetics', 'Daimler', 'InstaShop', 'VentureFriends', 'MENA']","['InstaShop', 'Delivery Hero', 'InstaShop', 'InstaShop', 'InstaShop', 'Delivery Hero', 'Delivery Hero', 'InstaShop', 'InstaShop']",1
3578,3578,"['Hello', 'Natasha', 'Lucas Matney', 'Danny', 'Natasha', 'Spotify']","['Equity Shot', 'NBA', 'VR', 'YC', 'Demo Days', 'Combinator', 'Combinator', 'Apple Podcasts']","['Equity Shot', 'YC']",1
3579,3579,"['Brynne McNulty Rojas', 'Rojas', 'Rojas', 'Sebastian Noguera', 'Rojas', 'Noguera', 'Habi', 'Rojas', 'Clocktower', 'Zigg', 'Zach Weinberg', 'Nat Turner', 'Brynne McNulty Rojas', 'Sebastian Noguera', 'Rojas', 'Noguera', 'Habi', 'Rojas', 'Rojas', 'Noguera', 'Marqueo', 'Habi', 'Rojas']","['MLS', 'SoftBank', 'Inspired Capital', 'Vine Ventures', 'Operator Partners', 'Flatiron Health', 'Habi', 'Habi Since']",['Habi'],1
3580,3580,"['Palantir', 'Bree', 'Deep Saruman', 'Palantir']","['Palantir', 'Palantir']","['Palantir', 'Palantir']",1
3581,3581,"['Andrés Vior Contributor Andrés Vior', 'Donald Trump', 'Hispanic']","['VP', 'University of Buenos Aires', 'UBA', 'Chamber of Software and Computer Services Companies of Argentina']","['VP', 'University of Buenos Aires', 'UBA', 'Chamber of Software and Computer Services Companies of Argentina']",0
3582,3582,"['Andrew Grauer', 'Grauer', 'Grauer', 'Getty', 'Grauer', 'Bill Gates', 'Grauer', 'Grauer', 'Grauer', 'Grauer']","['Course Hero', 'Course Hero', 'Course Hero', 'Course Hero', 'Course Hero ’', 'Course Hero', 'Course Hero', 'Course Hero', 'Course Hero', 'Course Hero', 'Educator Exchange', 'Google Maps', 'Course Hero']","['Course Hero', 'Course Hero', 'Course Hero', 'Course Hero', 'Course Hero', 'Course Hero', 'Course Hero', 'Course Hero', 'Course Hero', 'Course Hero']",1
3583,3583,"['Ginkgo Bioworks', 'Zymergen']","['Impossible Foods', 'Consumer Electronics Show', 'Zymergen', 'FMC']","['Impossible Foods', 'Consumer Electronics Show', 'Zymergen', 'FMC']",0
3584,3584,"['Peter Fenton', 'Fenton', 'Bill Gurley', 'Fenton', 'Matt Cohler', 'Mitch Lasky', 'Fenton', 'Sarah Tavel', 'Fenton', 'Eric Vishria', 'Chetan Puttagunta', 'Fenton', 'Fenton', 'Bill Gurley', 'Will Fenton', 'Fenton', 'Fenton']","['Accel', 'Greylock', 'SPAC', 'Digital Startup Alley Exhibitor Package']","['Accel', 'Greylock', 'SPAC', 'Digital Startup Alley Exhibitor Package']",0
3585,3585,"['Bingie', 'Viggle', 'Bingie', 'Joey Lane', 'Lane', 'Dude', 'Bingie', 'Bingie', 'Wonderful', 'Matt Knox', 'Lane', 'Bingie']","['Netflix', 'HBO Max', 'GetGlue', 'SMS', 'Wonderful Collective', 'Netflix']","['Netflix', 'HBO Max', 'GetGlue', 'SMS', 'Wonderful Collective', 'Netflix']",0
3586,3586,"['Jira', 'Tim Chen', 'Eric Wittman', 'Kamakshi Sivaramakrishnan', 'LinkedIn )', 'Scot Wingo', 'Spiffy )', 'Lin-Hua Wu', 'Dropbox', 'Steve Klein', 'Statuspage', 'Jake Brereton', 'Brereton', 'Tyler Davis', 'Jira', 'Tony Ramirez', 'Aileen Lee']","['LaunchNotes', 'Statuspage (', 'Cowboy Ventures and Bull City Ventures', 'Essence Ventures )', 'JLL Technologies )', 'LaunchNotes', 'LaunchNotes', 'LaunchNotes', 'LaunchNotes', 'LaunchNotes', 'LaunchNotes', 'Cowboy Ventures', 'LaunchNotes', 'LaunchNotes']","['LaunchNotes', 'LaunchNotes', 'LaunchNotes', 'LaunchNotes', 'LaunchNotes', 'LaunchNotes', 'LaunchNotes', 'LaunchNotes', 'LaunchNotes']",1
3587,3587,"['Phaedra Ellis-Lamkins', 'Jessica O. Matthews', 'Matthews', 'Santa Clara', 'Prince', 'Matthews', 'Matthews', 'Barack Obama']","['Uncharted Power', 'Ellis-Lamkins', 'Ellis-Lamkins', 'South Bay AFL-CIO Labor Council', 'Green For All', 'Ellis-Lamkins', 'Tipping Point', 'Uncharted Power', 'Harvard University', 'MBA', 'Harvard Business School', 'America Invents Act', 'Digital Startup Alley Exhibitor Package', 'Extra Crunch Stage', 'CrunchMatch', 'CrunchMatch']","['Ellis-Lamkins', 'Ellis-Lamkins', 'Ellis-Lamkins']",1
3588,3588,['Palantir'],"['Exchange', 'The Exchange', 'CB Insights']","['Exchange', 'The Exchange', 'CB Insights']",0
3589,3589,"['Jeetu Patel', '” Patel', 'Chris Rowen', 'Crunchbase', 'Zoom']","['Cisco', 'WebEx', 'BabbleLabs', 'BabbleLabs', 'Cisco', 'Cisco Security and Applications Business Unit', 'Cisco', 'Webex', 'Cisco', 'BabbleLabs', 'Cisco', 'BabbleLabs', 'Cisco Collaboration', 'BabbleLabs', 'Cisco', 'Brent Leary', 'CRM Essentials', 'WebEx', 'BabbleLabs', 'Cisco', 'Collaboration Group']","['Cisco', 'BabbleLabs', 'BabbleLabs', 'Cisco', 'Cisco', 'Cisco', 'BabbleLabs', 'Cisco', 'BabbleLabs', 'BabbleLabs', 'Cisco', 'BabbleLabs', 'Cisco']",1
3590,3590,"['Brinc', 'Brinc', 'Orbillion Bio', 'Tesla']","['Enlite Research', 'Fybraworks Foods', 'Laava Tech', 'NaviStar', 'UC Berkeley', 'Shandi Global', 'STYCKR', 'STYCKR', 'TROES', 'TROES', 'LG Chem', 'BYD', 'UpperMed', 'PD Care', 'PD Care', 'Vacus Research', 'Combinator']","['Enlite Research', 'Fybraworks Foods', 'Laava Tech', 'NaviStar', 'UC Berkeley', 'Shandi Global', 'STYCKR', 'STYCKR', 'TROES', 'TROES', 'LG Chem', 'BYD', 'UpperMed', 'PD Care', 'PD Care', 'Vacus Research', 'Combinator']",0
3591,3591,"['Richie Serna', 'Serna', 'Serna', 'Serna', 'Serna', 'Finix']","['Lightspeed Venture Partners', 'American Express Ventures', 'Stripe', 'Stripe', 'Finix']",['Finix'],1
3592,3592,"['Hjalmar Gislason', 'Gislason', 'Gislason', 'Gislason']","['New Enterprise Associates', 'NEA', 'BlueYard Capital', 'Slack Fund', 'Acequia Capital', 'DataMarket', 'PowerPoints']","['New Enterprise Associates', 'NEA', 'BlueYard Capital', 'Slack Fund', 'Acequia Capital', 'DataMarket', 'PowerPoints']",0
3593,3593,['Jonathan Shieber CarbonChain'],"['TikTok', 'Combinator', 'European Union', 'CarbonChain', 'CarbonChain']",['Combinator'],1
3594,3594,[],"['XYZ Robotics', 'Source Code Capital', 'Gaorong Capital and Morningside Capital', 'XYZ', 'XYZ']","['XYZ Robotics', 'XYZ', 'XYZ']",1
3595,3595,"['Snowflake', 'Frank Slootman', 'Bob Muglia', 'J Frog', 'Sumo Logic', 'Snowflake', 'Snowflake', 'Blake Murray', 'Murray', 'Leyla Seka', 'Snowflake', 'Snowflake', 'Canalys ’ Murray', 'Snowflake', 'Noel Yuhanna', 'Snowflake', 'Snowflake', 'Snowflake', 'Snowflake', 'Snowflake', 'Patrick Moorhead', 'Moorhead', 'Yuhanna', 'Snowflake', 'Snowflake']","['Unity and Asana', 'Snowflake', 'Snowflake', 'IPO', 'Snowflake', 'TechCrunch', '“ Snowflake', 'AWS', 'Microsoft', 'Google', 'Forrester', 'IPO', 'Snowflake', 'Forrester Wave', 'Google', 'Moor Insight & Strategy', 'AI', 'Forrester', 'IPO', 'IPO', 'Snowflake']","['Snowflake', 'Snowflake', 'Snowflake', 'Snowflake', 'Snowflake']",1
3596,3596,"['James Alonso', 'Adam Zagaris', 'James Alonso', 'Alonso']",['Moonshot Legal'],['Moonshot Legal'],0
3597,3597,"['Turing', 'Jonathan Siddharth', 'Vijay Krishnan', 'Adam D ’ Angelo', 'Ashu Gard', 'Beerud Sheth', 'Upwork', 'Johnathan Siddharth', 'Ohi Technologies', 'Siddharth', 'Vijay Krishnan', 'Rover', 'Siddharth', 'Siddharth', 'Fiverr', 'LinkedIn', 'Turing', 'Siddharth', 'Turing', 'Siddharth', 'Turing', 'Turing', 'Turing', 'Siddharth', 'Turing', 'Siddharth', 'Turing', 'Krishnan', 'Garg', 'Turing']","['CTO', 'Foundation Capital', 'CTO', 'Cyan Banister of Banister Capital', 'Google', 'Lambda School', 'Nexxus Events', 'CTO', 'Google', 'LinkedIn']","['CTO', 'Foundation Capital', 'CTO', 'Cyan Banister of Banister Capital', 'Google', 'Lambda School', 'Nexxus Events', 'CTO', 'Google', 'LinkedIn']",0
3598,3598,[],"['Startup Battlefield', 'Digital Startup Alley', 'CrunchMatch']","['Startup Battlefield', 'Digital Startup Alley', 'CrunchMatch']",0
3599,3599,"['Jeff Lawson', 'Charles Hudson', 'Sydney Sykes', 'Mark Cuban', 'Lawson', 'Lawson', 'Lawson']","['Twilio', 'Extra Crunch Live']",['Twilio'],1
3600,3600,"['Joe', 'Fox', 'Fox', 'Charles DuHadway', 'Berkshire Grey']","['Fox Robotics', 'TechCrunch', 'Menlo Ventures', 'Eniac', 'SignalFire', 'Fox Robotics', 'Fox Robotics Fox']","['Fox Robotics', 'Fox Robotics']",1
3601,3601,"['Don', 'Cruise', 'Prashanthi Raman', 'Lyft', 'Dor Levi', 'Hemi Ventures', 'Amy Gu', 'Jens Lehmann', 'Melika Jahangiri', 'Don']","['OEMs', 'CrunchMatch', 'SAP']","['OEMs', 'CrunchMatch', 'SAP']",0
3602,3602,"['Eden', 'Joe du Bey', 'Kyle Wilkinson', 'Joe du Bey', 'Eden', 'Hivy', 'Robin', 'Bey', 'du Bey', 'Eden', 'Latinx']","['As Eden', 'Eden', 'COVID', 'Black Lives Matter']",['Eden'],1
3603,3603,"['Andreessen Horowitz', 'Matthew Schulman']","['Combinator', 'Combinator', 'University of Pennsylvania Engineering', 'Combinator', 'Combinator', 'Combinator', 'VC', 'Graduate Fund', 'Backend Capital and Village Global']","['Combinator', 'Combinator', 'University of Pennsylvania Engineering', 'Combinator', 'Combinator', 'Combinator', 'VC', 'Graduate Fund', 'Backend Capital and Village Global']",0
3604,3604,"['JFrog', 'Asana', 'Xpeng', 'Corsair', 'Alex ’', 'Asana Asana', 'Asana']","['Sumo Logic', 'Snowflake', 'Exchange', 'The Exchange', 'IPO', 'Or Amwell', 'IPO', 'PitchBook', 'IPO']","['Sumo Logic', 'Snowflake', 'IPO', 'IPO', 'IPO']",1
3605,3605,[],"['Beijing Financial Street Capital Operation Center', 'CICC Alpha', 'Taizhonghe Capital', 'SpaceX', 'Falcon']","['Beijing Financial Street Capital Operation Center', 'CICC Alpha', 'Taizhonghe Capital', 'SpaceX', 'Falcon']",0
3606,3606,"['Manasi Vartak', 'Verta', 'Vartak', 'Verta Vartak', 'Mark Rostick', 'Verta', 'Verta', 'Rostick', 'Vartak', 'Latino', 'Vartak', 'Lego']","['MIT', 'Intel Capital', 'General Catalyst', 'VP', 'Intel Capital', 'MIT', 'Sweat Equity Ventures']","['MIT', 'MIT']",1
3607,3607,"['Sally', 'Kaan Gunay', 'Gunay', 'Firefly', 'Dunkin ’', 'Stella Artois', 'Papa John ’', 'Gunay', 'Firefly', 'Firefly', 'Lisa Evia']","['Strong Outdoor', 'Puma', 'Colgate', 'Postmates', 'Havas Media']",['Strong Outdoor'],1
3608,3608,['Bill Gates'],[],[],0
3609,3609,"['Nomad', 'Android', 'Aira', 'Aira', 'FreePower', 'Nomad', 'Darrell Etherington', 'Aira', 'Aira', 'Aira', 'Max', 'Aira', 'Darrell Etherington', 'Aira', 'Aira']","['AirPods Pro', 'Apple', 'Apple Watch', 'Apple', 'Nomad Base Station Pro', 'USB-C', 'USB-C PD', 'FreePower', 'Nomad Base Station Pro', 'Nomad Base Station Pro', 'Base Station Pro', 'Wireless Power Consortium', 'WPC']","['Nomad Base Station Pro', 'FreePower', 'Nomad Base Station Pro', 'Nomad Base Station Pro', 'Base Station Pro']",1
3610,3610,"['Guy Turner', 'Constance Freedman', 'Moderne Ventures Katie McClain', 'Energize Ventures Bess Goodfellow', 'Hyde Park Angels Lee Shapiro', 'Turner', 'Constance Freedman', 'Rachel Stillman', 'Katie McClain', 'Tock', 'Chowly', 'Shipbob', 'Grubhub', 'Cleversafe', 'Garry Cooper', 'Amanda Lannert', 'Mike Evans', 'Constance Freedman', 'Katie McClain', 'Jennifer Holmgren', 'LanzaTech', 'Matt Silver', 'Michael Polsky', 'Bess Goodfellow', 'Livongo', 'Lee Shapiro', 'Livongo', 'Stephen Smith', 'Stephen', 'Dave Jacobs', 'David Greenberg', 'Homethrive', 'Homethrive', 'Dave ’', 'Glen Tullman', 'Glen', 'Glen', 'Groupon', 'Livongo', 'Grubhub']","['TechCrunch', 'Hyde Park Venture Partners', 'COVID', 'Energize Ventures', 'Hyde Park Venture Partners How', 'COVID', 'Chicago Merchandise Mart', 'COVID', 'FourKites', 'Shipbob', 'COVID', 'COVID', 'FourKites', 'Turner Less', 'GoHealth', 'Bay Area', 'Bay AreaSF', 'NYC', 'COVID', 'Energize Ventures How', 'Bay Area', 'DroneDeploy', 'Bay Area', 'Hyde Park Angels', 'HPA', 'GoHealth', 'Tempus', 'FourKites', 'Matter Health', 'Polsky Center for Entrepreneurship', 'ROI', 'NOCD', 'Bay Area']","['COVID', 'COVID', 'COVID', 'COVID', 'COVID', 'COVID']",1
3611,3611,"['Slack', 'Ryan Smith', 'Allison Pickens', 'Nikhil Sachdev', 'Mariano Suarez-Battan', 'Suarez-Battan']","['MURAL', 'MURAL', 'Insight Partners', 'Tiger Global', 'COO', 'MURAL', 'ARR', 'MURAL', 'ARR', 'MURAL', 'MURAL', 'MURAL', 'MURAL', 'COVID', 'MURAL', 'MURAL', 'MURAL', 'MURAL']","['MURAL', 'MURAL', 'MURAL', 'MURAL', 'MURAL', 'MURAL', 'MURAL', 'MURAL', 'MURAL', 'MURAL', 'MURAL', 'MURAL']",1
3612,3612,[],"['NDB , Inc.', 'NDB', 'Lawrence Livermore National Laboratory', 'NDB', 'NDB', 'NDB', 'EVs']","['NDB', 'NDB', 'NDB', 'NDB']",1
3613,3613,"['Satin Chrome', 'Satin Nickel', 'Matte Black', 'Siri']","['Level', 'Level Lock', 'Level Touch', 'Level Touch', 'Polished Brass', 'Level Lock', 'NFC']","['Level', 'Level Touch', 'Level Touch']",1
3614,3614,"['Supermetrics', 'Mikael Thuneberg', 'Supermetrics', 'Supermetrics', 'Excel', 'Thuneberg', 'Supermetrics', 'Supermetrics', 'Supermetrics', 'Supermetrics', 'Warner Brothers', 'Oréal', 'HubSpot', 'Supermetrics', 'Adverity', 'Fivetran']","['IVP', 'Google Sheets', 'Google Data Studio', 'iProspect']","['IVP', 'Google Sheets', 'Google Data Studio', 'iProspect']",0
3615,3615,['Hellosaurus Natasha Mascarenhas'],"['Combinator', 'Combinator', 'ZipSchool']","['Combinator', 'Combinator']",1
3616,3616,"['Snowflake', 'Snowflake', 'Snowflake', 'Snowflake', 'Snowflake', 'Snowflake', 'Bob Muglia', 'Frank Slootman', 'Slootman', 'Snowflake', 'Slootman', 'Snowflake', 'Snowflake', 'Airbnb', 'DoorDash']","['Snowflake', 'Snowflake', 'Snowflake', 'Since Snowflake', 'Microsoft', 'ServiceNow', 'IPO', 'Snowflake', 'Corsair']","['Snowflake', 'Snowflake', 'Snowflake', 'IPO', 'Snowflake']",1
3617,3617,"['Epic', 'Pandora', 'Mario Kart', 'Mario Run', 'Unreal', 'Epic', 'Piers Harding-Rolls']","['Apple', 'Unity', 'NYSE', 'NYSE', 'Liberty Media', 'Apple App Store', 'Google Play Store', 'Unity', 'Nintendo', 'Pocket Camp', 'Pokémon GO', 'Activision', 'Unity', 'Disney', 'Unreal', 'Epic', 'VentureBeat', 'Ampere Analysis', 'Financial Times']","['Unity', 'Unity', 'Unity']",1
3618,3618,"['Maniv Mobility', 'Contrarian Ventures', 'Zoomo', 'Mina Nada', 'Zoomo', '” Nada', 'Taxify', 'Zoomo']","['Bolt Bikes', 'Australian Clean Energy Finance Corporation', 'OneVentures', 'Viola Credit', 'Bolt', 'Bolt', 'Bolt Mobility', 'USB', 'Zoomo']","['Bolt Bikes', 'Bolt', 'Bolt', 'Zoomo']",1
3619,3619,"['Typeform', 'Crunchbase']","['Extra Crunch Live', 'Extra Crunch', 'DocSend', 'Extra Crunch']","['Extra Crunch', 'Extra Crunch']",1
3620,3620,['Amanda Milligan'],"['Amanda Milligan Contributor Share', 'SEO']","['Amanda Milligan Contributor Share', 'SEO']",0
3621,3621,"['Don', 'Natasha Mascarenhas', 'Sarah Kunst', 'Brett Berson', 'Techstars', 'Don ’']","['Digital Startup Alley', 'Digital Startup Alley Package', 'Hiring Best Practices', 'Cleo Capital )', 'First Round Capital )', 'CrunchMatch', 'Backstage Capital', 'Play and Global Startup Ecosystem', 'Fundraising & Hiring Best Practices', 'Digital Startup Alley Package']","['Hiring Best Practices', 'Fundraising & Hiring Best Practices']",1
3622,3622,"['Emily Heyward', 'Heyward', 'Allbirds', 'Heyward']","['Red Antler', 'Red Antler', 'Brandless']","['Red Antler', 'Red Antler']",1
3623,3623,"['Palantir', 'Sumo Logic', 'Ron Miller', 'Sumo Logic']","['Exchange', 'The Exchange', 'Sumo Logic ’', 'Sumo', 'Sumo Logic', 'Sumo Logic']","['Sumo', 'Sumo Logic', 'Sumo Logic']",1
3624,3624,"['Melika Jahangiri', 'Karin Maake']","['CrunchMatch', 'GM', 'Ford']","['CrunchMatch', 'GM', 'Ford']",0
3625,3625,"['Anker', 'Steven Yang ( Anker', 'Kate Whitcomb', 'Sonny Vu', 'Michael Seibel', 'Songe', 'Squire', 'Reham Fagiri', 'Alexa von Tobel', 'Ted Wang', 'Joel Neidig', 'Felicia Jackson', 'Daniel Lloreda']","['Disrupt Stage', 'Chrysalis Cloud )', 'Tactical Advice for Underrepresented Entrepreneurs', 'Raise Your First Dollars', 'Inspired Capital Partners', 'Cowboy Ventures', 'CrunchMatch', 'CrunchMatch', 'Extra Crunch Stage', 'Pitch Deck Teardown Want', 'SIMBA', 'AI', 'H20 Capital Innovation', 'Startup Battlefield']","['Disrupt Stage', 'Chrysalis Cloud )', 'Tactical Advice for Underrepresented Entrepreneurs', 'Raise Your First Dollars', 'Inspired Capital Partners', 'Cowboy Ventures', 'CrunchMatch', 'CrunchMatch', 'Extra Crunch Stage', 'Pitch Deck Teardown Want', 'SIMBA', 'AI', 'H20 Capital Innovation', 'Startup Battlefield']",0
3626,3626,"['Luminar', 'Alec Gores', 'Luminar', 'Austin Russell', 'Russell', 'Luminar', 'Velodyne Lidar', 'Luminar', 'Alec Gores', 'Peter Thiel', 'Crescent Cove', 'Nick Woodman', 'Luminar', 'Russell', 'Tom Fennimore', 'Alec Gores', 'Russell', 'Gores Metropoulos', 'Luminar', 'Russell', 'Thiel', 'Russell', 'Thiel', 'Luminar', 'Luminar', 'Iris', 'Luminar', 'Russell', 'Luminar', 'Russell']","['Gores Metropoulos Inc.', 'Gores Metropoulos', 'SPAC', 'Gores Group', 'SPAC', 'Volvo', 'Luminar', 'Volvo', 'SPAC', 'Graf Industrial Corp.', 'SPAC', 'Fisker Inc.', 'Lordstown Motors', 'Nikola Corp.', 'SPAC', 'Van Tuyl Companies', 'Volvo Cars Tech Fund', 'GoPro', 'Gores Metropoulos', 'SPAC', 'Volvo', 'Volvo', 'Samsung', 'Samsung', 'Samsung']","['SPAC', 'SPAC', 'Luminar', 'SPAC', 'SPAC', 'SPAC', 'SPAC']",1
